1,0.0002843372,783,"01/01/06"
2,0.0002842737,761,"02/01/06"
3,0.0002837047,584,"03/01/06"
4,0.0002831998,527,"04/01/06"
5,0.0002829789,466,"05/01/06"
6,0.0002825846,272,"06/01/06"
7,0.000282553,262,"07/01/06"
8,0.0002825373,257,"08/01/06"
9,0.0002823012,202,"09/01/06"
10,0.0002826786,302,"10/01/06"
11,0.0002828676,390,"11/01/06"
12,0.0002829932,471,"12/01/06"
13,0.0002828344,372,"13/01/06"
14,0.0002828502,381,"14/01/06"
15,0.0002828027,354,"15/01/06"
16,0.0002830069,486,"16/01/06"
17,0.0002827857,340,"17/01/06"
18,0.0002829743,455,"18/01/06"
19,0.0002831473,521,"19/01/06"
20,0.0002830843,511,"20/01/06"
21,0.0002830843,511,"21/01/06"
22,0.0002830684,505,"22/01/06"
23,0.0002839017,655,"23/01/06"
24,0.0002850186,1256,"24/01/06"
25,0.0002846849,914,"25/01/06"
26,0.0002846214,887,"26/01/06"
27,0.0002849194,1107,"27/01/06"
28,0.0002849194,1108,"28/01/06"
29,0.000284888,1073,"29/01/06"
30,0.0002847135,930,"30/01/06"
31,0.0002847908,990,"31/01/06"
32,0.0002850577,1308,"01/02/06"
33,0.0002851046,1381,"02/02/06"
34,0.0002851676,1475,"03/02/06"
35,0.0002851992,1520,"04/02/06"
36,0.0002851519,1454,"05/02/06"
37,0.0002851362,1438,"06/02/06"
38,0.0002850419,1280,"07/02/06"
39,0.0002851049,1385,"08/02/06"
40,0.0002851206,1410,"09/02/06"
41,0.0002851995,1521,"10/02/06"
42,0.0002851838,1499,"11/02/06"
43,0.0002851995,1521,"12/02/06"
44,0.000285041,1270,"13/02/06"
45,0.0002849463,1144,"14/02/06"
46,0.0002849463,1144,"15/02/06"
47,0.0002849305,1118,"16/02/06"
48,0.0002849305,1118,"17/02/06"
49,0.0002849305,1118,"18/02/06"
50,0.0002849305,1118,"19/02/06"
51,0.000284978,1193,"20/02/06"
52,0.000284978,1193,"21/02/06"
53,0.0002849623,1166,"22/02/06"
54,0.0002849463,1146,"23/02/06"
55,0.0002849779,1191,"24/02/06"
56,0.000284994,1230,"25/02/06"
57,0.0002849777,1190,"26/02/06"
58,0.0002848678,1049,"27/02/06"
59,0.0002846476,893,"28/02/06"
60,0.0002846163,886,"01/03/06"
61,0.0002846633,900,"02/03/06"
62,0.000284679,907,"03/03/06"
63,0.000284679,907,"04/03/06"
64,0.0002847108,929,"05/03/06"
65,0.0002847581,962,"06/03/06"
66,0.0002848526,1037,"07/03/06"
67,0.0002849314,1131,"08/03/06"
68,0.000285042,1283,"09/03/06"
69,0.0002851522,1464,"10/03/06"
70,0.0002851995,1523,"11/03/06"
71,0.0002851995,1523,"12/03/06"
72,0.0002851521,1463,"13/03/06"
73,0.0002851836,1498,"14/03/06"
74,0.0002851204,1409,"15/03/06"
75,0.0002851359,1424,"16/03/06"
76,0.0002851673,1470,"17/03/06"
77,0.0002851516,1445,"18/03/06"
78,0.0002851201,1402,"19/03/06"
79,0.0002851043,1373,"20/03/06"
80,0.0002851359,1425,"21/03/06"
81,0.000285136,1427,"22/03/06"
82,0.0002851201,1403,"23/03/06"
83,0.0002850254,1259,"24/03/06"
84,0.000284978,1192,"25/03/06"
85,0.0002850411,1271,"26/03/06"
86,0.0002850254,1259,"27/03/06"
87,0.0002849466,1150,"28/03/06"
88,0.0002848836,1066,"29/03/06"
89,0.0002849307,1122,"30/03/06"
90,0.0002849623,1168,"31/03/06"
91,0.0002849308,1125,"01/04/06"
92,0.000284915,1099,"02/04/06"
93,0.0002849465,1149,"03/04/06"
94,0.000284915,1099,"04/04/06"
95,0.000284915,1096,"05/04/06"
96,0.000284915,1099,"06/04/06"
97,0.000284915,1096,"07/04/06"
98,0.000284915,1099,"08/04/06"
99,0.0002848836,1067,"09/04/06"
100,0.0002848836,1067,"10/04/06"
101,0.0002849623,1163,"11/04/06"
102,0.0002849151,1104,"12/04/06"
103,0.0002848993,1080,"13/04/06"
104,0.0002849466,1151,"14/04/06"
105,0.0002849623,1163,"15/04/06"
106,0.0002849623,1163,"16/04/06"
107,0.0002849308,1126,"17/04/06"
108,0.0002848836,1067,"18/04/06"
109,0.000284915,1099,"19/04/06"
110,0.0002849308,1124,"20/04/06"
111,0.0002849938,1224,"21/04/06"
112,0.0002849781,1195,"22/04/06"
113,0.0002849781,1195,"23/04/06"
114,0.0002850096,1247,"24/04/06"
115,0.0002849939,1225,"25/04/06"
116,0.0002849939,1225,"26/04/06"
117,0.0002848836,1067,"27/04/06"
118,0.0002849939,1225,"28/04/06"
119,0.0002849939,1229,"29/04/06"
120,0.0002849942,1235,"30/04/06"
121,0.0002849784,1200,"01/05/06"
122,0.0002849784,1199,"02/05/06"
123,0.0002849628,1173,"03/05/06"
124,0.0002849785,1206,"04/05/06"
125,0.0002849309,1127,"05/05/06"
126,0.0002849627,1171,"06/05/06"
127,0.0002849941,1233,"07/05/06"
128,0.0002849941,1233,"08/05/06"
129,0.0002849785,1203,"09/05/06"
130,0.0002849785,1203,"10/05/06"
131,0.0002849785,1203,"11/05/06"
132,0.0002849782,1197,"12/05/06"
133,0.0002849624,1169,"13/05/06"
134,0.00028501,1250,"14/05/06"
135,0.0002849627,1171,"15/05/06"
136,0.0002849941,1232,"16/05/06"
137,0.0002850099,1248,"17/05/06"
138,0.0002850413,1272,"18/05/06"
139,0.000285057,1298,"19/05/06"
140,0.000285057,1299,"20/05/06"
141,0.0002850727,1321,"21/05/06"
142,0.0002849941,1231,"22/05/06"
143,0.0002850099,1249,"23/05/06"
144,0.000284931,1128,"24/05/06"
145,0.0002849782,1198,"25/05/06"
146,0.0002849784,1201,"26/05/06"
147,0.0002849784,1201,"27/05/06"
148,0.0002849626,1170,"28/05/06"
149,0.0002849939,1225,"29/05/06"
150,0.0002850096,1246,"30/05/06"
151,0.000284915,1098,"31/05/06"
152,0.0002849152,1105,"01/06/06"
153,0.000284931,1130,"02/06/06"
154,0.000284931,1129,"03/06/06"
155,0.0002850573,1301,"04/06/06"
156,0.0002850415,1275,"05/06/06"
157,0.0002850417,1278,"06/06/06"
158,0.0002850577,1303,"07/06/06"
159,0.0002851207,1411,"08/06/06"
160,0.0002850262,1262,"09/06/06"
161,0.0002850421,1285,"10/06/06"
162,0.0002850421,1285,"11/06/06"
163,0.0002848372,1023,"12/06/06"
164,0.0002844905,842,"13/06/06"
165,0.0002844434,827,"14/06/06"
166,0.0002844121,813,"15/06/06"
167,0.0002845224,854,"16/06/06"
168,0.0002845224,854,"17/06/06"
169,0.0002845224,854,"18/06/06"
170,0.0002844907,843,"19/06/06"
171,0.0002845535,869,"20/06/06"
172,0.0002846481,894,"21/06/06"
173,0.0002846953,918,"22/06/06"
174,0.0002847425,949,"23/06/06"
175,0.0002847425,949,"24/06/06"
176,0.0002847738,974,"25/06/06"
177,0.0002847895,986,"26/06/06"
178,0.0002848363,1022,"27/06/06"
179,0.0002848679,1050,"28/06/06"
180,0.0002850417,1279,"29/06/06"
181,0.0002850416,1276,"30/06/06"
182,0.0002850416,1276,"01/07/06"
183,0.0002850415,1274,"02/07/06"
184,0.0002850419,1281,"03/07/06"
185,0.0002851358,1417,"04/07/06"
186,0.0002851202,1404,"05/07/06"
187,0.0002851204,1407,"06/07/06"
188,0.0002851045,1374,"07/07/06"
189,0.0002851045,1374,"08/07/06"
190,0.0002851045,1374,"09/07/06"
191,0.0002850731,1322,"10/07/06"
192,0.0002850577,1305,"11/07/06"
193,0.0002850106,1251,"12/07/06"
194,0.0002850893,1358,"13/07/06"
195,0.000285089,1357,"14/07/06"
196,0.0002850731,1322,"15/07/06"
197,0.0002850731,1322,"16/07/06"
198,0.0002850888,1352,"17/07/06"
199,0.0002851361,1434,"18/07/06"
200,0.0002851519,1458,"19/07/06"
201,0.0002851518,1449,"20/07/06"
202,0.0002851519,1455,"21/07/06"
203,0.0002851361,1433,"22/07/06"
204,0.0002851519,1461,"23/07/06"
205,0.0002851519,1455,"24/07/06"
206,0.0002852148,1532,"25/07/06"
207,0.0002851991,1512,"26/07/06"
208,0.0002851991,1512,"27/07/06"
209,0.0002851832,1489,"28/07/06"
210,0.0002851832,1489,"29/07/06"
211,0.0002851358,1418,"30/07/06"
212,0.0002851358,1418,"31/07/06"
213,0.0002851358,1418,"01/08/06"
214,0.0002851832,1489,"02/08/06"
215,0.0002851991,1512,"03/08/06"
216,0.0002851991,1512,"04/08/06"
217,0.0002851991,1512,"05/08/06"
218,0.0002852149,1537,"06/08/06"
219,0.0002852307,1545,"07/08/06"
220,0.0002852307,1545,"08/08/06"
221,0.0002852149,1537,"09/08/06"
222,0.0002851674,1473,"10/08/06"
223,0.0002851516,1446,"11/08/06"
224,0.0002851674,1471,"12/08/06"
225,0.000285136,1429,"13/08/06"
226,0.0002851045,1379,"14/08/06"
227,0.0002851516,1446,"15/08/06"
228,0.0002851516,1446,"16/08/06"
229,0.0002852306,1543,"17/08/06"
230,0.0002851991,1517,"18/08/06"
231,0.0002851991,1517,"19/08/06"
232,0.0002852464,1550,"20/08/06"
233,0.0002851519,1462,"21/08/06"
234,0.0002851518,1453,"22/08/06"
235,0.0002851047,1382,"23/08/06"
236,0.0002851048,1384,"24/08/06"
237,0.0002850577,1302,"25/08/06"
238,0.0002850577,1304,"26/08/06"
239,0.0002850893,1363,"27/08/06"
240,0.0002850739,1336,"28/08/06"
241,0.0002849798,1211,"29/08/06"
242,0.0002849641,1180,"30/08/06"
243,0.0002850113,1253,"31/08/06"
244,0.0002849641,1180,"01/09/06"
245,0.0002849799,1212,"02/09/06"
246,0.0002849956,1236,"03/09/06"
247,0.000284964,1179,"04/09/06"
248,0.0002851052,1394,"05/09/06"
249,0.0002850735,1331,"06/09/06"
250,0.0002851049,1386,"07/09/06"
251,0.0002851049,1386,"08/09/06"
252,0.0002851049,1386,"09/09/06"
253,0.0002851049,1386,"10/09/06"
254,0.0002850893,1359,"11/09/06"
255,0.000285105,1390,"12/09/06"
256,0.0002850893,1359,"13/09/06"
257,0.000285105,1390,"14/09/06"
258,0.0002850893,1363,"15/09/06"
259,0.0002850893,1363,"16/09/06"
260,0.0002850893,1363,"17/09/06"
261,0.0002849793,1210,"18/09/06"
262,0.0002849482,1153,"19/09/06"
263,0.0002849336,1132,"20/09/06"
264,0.0002849654,1182,"21/09/06"
265,0.0002847297,941,"22/09/06"
266,0.0002847297,940,"23/09/06"
267,0.0002847454,953,"24/09/06"
268,0.00028473,942,"25/09/06"
269,0.0002847779,978,"26/09/06"
270,0.0002848725,1055,"27/09/06"
271,0.000284904,1082,"28/09/06"
272,0.000284904,1082,"29/09/06"
273,0.000284904,1082,"30/09/06"
274,0.000284904,1082,"01/10/06"
275,0.0002848883,1074,"02/10/06"
276,0.0002848727,1056,"03/10/06"
277,0.000284857,1041,"04/10/06"
278,0.000284857,1041,"05/10/06"
279,0.0002847939,991,"06/10/06"
280,0.000284857,1041,"07/10/06"
281,0.000284857,1041,"08/10/06"
282,0.0002848884,1075,"09/10/06"
283,0.0002848727,1056,"10/10/06"
284,0.0002848411,1030,"11/10/06"
285,0.0002848092,1005,"12/10/06"
286,0.0002846984,919,"13/10/06"
287,0.0002846984,919,"14/10/06"
288,0.0002846984,919,"15/10/06"
289,0.0002847295,937,"16/10/06"
290,0.0002847295,937,"17/10/06"
291,0.0002846667,901,"18/10/06"
292,0.0002847615,963,"19/10/06"
293,0.0002847615,963,"20/10/06"
294,0.0002847774,977,"21/10/06"
295,0.0002848406,1029,"22/10/06"
296,0.000284809,1004,"23/10/06"
297,0.0002848248,1015,"24/10/06"
298,0.0002848563,1040,"25/10/06"
299,0.0002848722,1052,"26/10/06"
300,0.0002849357,1135,"27/10/06"
301,0.0002849355,1134,"28/10/06"
302,0.000284983,1213,"29/10/06"
303,0.0002849833,1214,"30/10/06"
304,0.0002849524,1154,"31/10/06"
305,0.0002847953,994,"01/11/06"
306,0.000284875,1060,"02/11/06"
307,0.0002849078,1089,"03/11/06"
308,0.0002848756,1061,"04/11/06"
309,0.000284844,1033,"05/11/06"
310,0.0002849548,1157,"06/11/06"
311,0.0002849391,1137,"07/11/06"
312,0.0002849391,1137,"08/11/06"
313,0.0002849709,1186,"09/11/06"
314,0.0002849707,1184,"10/11/06"
315,0.0002849866,1216,"11/11/06"
316,0.0002849866,1216,"12/11/06"
317,0.0002849866,1216,"13/11/06"
318,0.0002849866,1216,"14/11/06"
319,0.0002849708,1185,"15/11/06"
320,0.0002849393,1139,"16/11/06"
321,0.0002849236,1113,"17/11/06"
322,0.0002849235,1112,"18/11/06"
323,0.0002849236,1113,"19/11/06"
324,0.0002849394,1140,"20/11/06"
325,0.0002849237,1115,"21/11/06"
326,0.0002850027,1239,"22/11/06"
327,0.0002850664,1317,"23/11/06"
328,0.0002847675,971,"24/11/06"
329,0.0002848148,1009,"25/11/06"
330,0.0002849248,1117,"26/11/06"
331,0.0002846889,915,"27/11/06"
332,0.000284374,798,"28/11/06"
333,0.0002843583,792,"29/11/06"
334,0.0002843741,799,"30/11/06"
335,0.0002842166,743,"01/12/06"
336,0.0002841062,724,"02/12/06"
337,0.0002841062,724,"03/12/06"
338,0.000283949,673,"04/12/06"
