1,0.0002968208,2945,"01/01/06"
2,0.0002968208,2945,"02/01/06"
3,0.0002961119,2905,"03/01/06"
4,0.000295197,2874,"04/01/06"
5,0.0002943602,2840,"05/01/06"
6,0.0002914732,2530,"06/01/06"
7,0.0002914732,2530,"07/01/06"
8,0.0002914732,2530,"08/01/06"
9,0.0002894236,2444,"09/01/06"
10,0.0002885562,2350,"10/01/06"
11,0.0002885562,2350,"11/01/06"
12,0.0002877994,2142,"12/01/06"
13,0.0002869166,2050,"13/01/06"
14,0.0002869166,2050,"14/01/06"
15,0.0002869166,2050,"15/01/06"
16,0.0002862703,1890,"16/01/06"
17,0.0002855602,1727,"17/01/06"
18,0.0002851344,1591,"18/01/06"
19,0.0002847404,1339,"19/01/06"
20,0.0002843149,1197,"20/01/06"
21,0.0002843149,1197,"21/01/06"
22,0.0002843149,1197,"22/01/06"
23,0.0002834944,1069,"23/01/06"
24,0.000282801,912,"24/01/06"
25,0.0002823753,842,"25/01/06"
26,0.0002823753,842,"26/01/06"
27,0.0002816974,647,"27/01/06"
28,0.0002816974,647,"28/01/06"
29,0.0002816974,647,"29/01/06"
30,0.0002813659,410,"30/01/06"
31,0.000281129,249,"31/01/06"
32,0.0002807813,197,"01/02/06"
33,0.0002806234,147,"02/02/06"
34,0.0002804973,89,"03/02/06"
35,0.0002804973,89,"04/02/06"
36,0.0002804973,89,"05/02/06"
37,0.0002816312,632,"06/02/06"
38,0.0002820565,715,"07/02/06"
39,0.0002821981,754,"08/02/06"
40,0.0002821981,754,"09/02/06"
41,0.0002822769,792,"10/02/06"
42,0.0002822769,792,"11/02/06"
43,0.0002822769,792,"12/02/06"
44,0.000281271,346,"13/02/06"
45,0.0002813496,406,"14/02/06"
46,0.000281476,585,"15/02/06"
47,0.000281997,697,"16/02/06"
48,0.0002842541,1182,"17/02/06"
49,0.0002842541,1182,"18/02/06"
50,0.0002842541,1182,"19/02/06"
51,0.0002849645,1516,"20/02/06"
52,0.0002850595,1570,"21/02/06"
53,0.0002855645,1729,"22/02/06"
54,0.0002856434,1771,"23/02/06"
55,0.0002857226,1805,"24/02/06"
56,0.0002857226,1805,"25/02/06"
57,0.0002857226,1805,"26/02/06"
58,0.0002857861,1820,"27/02/06"
59,0.0002859281,1833,"28/02/06"
60,0.0002859756,1844,"01/03/06"
61,0.0002861018,1875,"02/03/06"
62,0.0002860392,1850,"03/03/06"
63,0.0002860392,1850,"04/03/06"
64,0.0002860392,1850,"05/03/06"
65,0.0002860549,1860,"06/03/06"
66,0.0002862128,1887,"07/03/06"
67,0.0002862916,1893,"08/03/06"
68,0.0002863075,1894,"09/03/06"
69,0.000286339,1900,"10/03/06"
70,0.000286339,1900,"11/03/06"
71,0.000286339,1900,"12/03/06"
72,0.0002864337,1936,"13/03/06"
73,0.0002864811,1953,"14/03/06"
74,0.0002864811,1953,"15/03/06"
75,0.0002863867,1912,"16/03/06"
76,0.0002863867,1912,"17/03/06"
77,0.0002863867,1912,"18/03/06"
78,0.0002863867,1912,"19/03/06"
79,0.0002864025,1922,"20/03/06"
80,0.0002864024,1918,"21/03/06"
81,0.0002864024,1918,"22/03/06"
82,0.0002864182,1926,"23/03/06"
83,0.0002864182,1926,"24/03/06"
84,0.0002864182,1926,"25/03/06"
85,0.0002864182,1926,"26/03/06"
86,0.000286434,1940,"27/03/06"
87,0.0002864498,1946,"28/03/06"
88,0.0002864498,1946,"29/03/06"
89,0.0002864498,1946,"30/03/06"
90,0.0002864341,1942,"31/03/06"
91,0.0002864341,1942,"01/04/06"
92,0.0002864341,1942,"02/04/06"
93,0.0002864972,1964,"03/04/06"
94,0.0002864972,1964,"04/04/06"
95,0.000286513,1975,"05/04/06"
96,0.000286513,1975,"06/04/06"
97,0.000286513,1975,"07/04/06"
98,0.000286513,1975,"08/04/06"
