1,1832
2,916
7,399
11,2061
12,297
17,966
20,1422
25,195
26,636
28,73
29,1402
31,2109
33,710
35,2189
70,1679
86,1865
88,919
89,1992
90,384
91,981
92,1245
94,497
109,2183
114,207
117,1627
118,1199
127,1731
143,285
144,624
146,1619
148,1959
149,915
150,1351
153,691
155,153
156,2055
157,713
160,1289
162,1150
163,1862
164,2670
165,2471
166,3043
168,1843
174,2073
180,403
182,2662
183,1210
189,1136
191,1966
194,2620
263,179
264,133
272,147
277,54
278,2426
279,1220
281,1240
284,149
285,948
288,3087
293,1156
295,1979
299,163
309,57
312,784
318,1902
319,7
323,1965
324,2177
325,223
326,97
330,859
333,1555
334,1641
335,1431
336,1853
337,2220
339,911
341,836
345,2262
346,1466
347,337
349,1538
351,2567
362,1052
366,821
370,296
373,429
374,633
375,402
376,2169
377,268
378,250
386,648
394,2124
404,2192
405,1077
407,1636
412,967
416,1413
422,392
423,655
424,283
425,390
426,756
427,1996
428,591
429,634
430,1041
433,1238
435,820
442,1339
447,2416
449,1285
459,2242
460,412
466,110
474,1077
476,435
477,391
481,1337
482,1369
497,333
502,648
505,620
522,1447
524,1871
532,1790
537,237
540,474
541,1008
542,4
544,396
545,2534
548,30
549,323
550,1351
553,166
558,619
574,697
575,1221
577,2513
578,1314
580,1000
584,1061
586,1869
587,397
588,362
589,355
590,1574
594,18
602,350
610,718
614,339
620,598
622,416
627,1265
629,212
635,209
637,313
646,585
651,1
655,361
656,440
661,750
663,131
669,1712
671,1005
674,880
677,198
681,231
687,188
688,198
693,820
696,182
703,169
717,353
720,652
722,569
736,268
737,474
742,130
744,633
749,164
758,785
761,395
769,259
772,622
775,875
777,880
779,929
780,229
782,817
783,436
792,25
797,20
798,437
800,1271
804,5
812,426
814,121
823,217
824,106
825,425
827,240
834,318
838,932
840,33
846,712
848,209
849,395
850,21
851,243
853,160
854,51
859,108
860,382
862,546
870,1009
874,202
875,113
879,3
882,196
884,174
885,216
887,43
892,56
897,132
898,36
901,30
905,163
906,144
909,737
921,78
924,848
930,169
933,14
937,180
938,173
939,120
945,113
951,60
954,17
958,148
959,172
960,322
961,306
963,200
970,331
972,127
976,22
978,23
981,42
982,2
984,94
985,136
1013,36
1015,2
1020,58
1025,50
1027,64
1029,5
1035,61
1037,97
1040,14
1041,9
1047,49
1048,41
1054,51
1056,66
1058,7
1060,57
1072,3
1081,59
1085,6
1086,21
1087,3
1089,17
1092,8
1093,6
1094,7
1100,26
1102,1
1106,215
1107,25
1109,21
1111,2
1115,4
1116,1
1118,658
1120,7
1121,25
1124,5
1127,3
1129,239
1131,9
1134,32
1138,202
1141,11
1146,10
1150,9
1152,7
1158,9
1164,15
1166,3
1167,61
1169,2
1172,31
1187,63
1190,11
1193,84
1194,10
1202,116
1204,205
1206,75
1210,41
1212,6
1213,1
1215,8
1218,3
1228,46
1236,69
1240,5
1241,6
1249,12
1252,54
1254,7
1261,74
1263,127
1264,6
1265,45
1271,1
1278,31
1289,1
1301,3
1305,28
1346,2
1365,30
1367,184
1376,3
1377,1
1378,12
1382,8
1383,381
1384,522
1389,87
1392,175
1396,131
1400,4
1402,271
1411,1
1413,83
1414,130
1415,185
1420,11
1421,70
1422,17
1423,29
1425,24
1428,8
1429,104
1430,7
1431,68
1439,48
1442,3
1446,124
1480,19
1486,1
1488,78
1551,7
1554,7
1555,14
1561,13
1578,2
